reading_id,station_id,model_name,predicted_label,confidence_score,response_time_ms,timestamp
346,ST-09,leak_detector,normal,0.743,38.0,2026-09-09 22:04:11.344
347,ST-05,pressure_drop_predictor,stable,0.825,62.7,2026-09-09 22:04:11.369
348,ST-08,leak_detector,normal,0.972,32.3,2026-09-09 22:04:11.423
349,ST-01,pressure_drop_predictor,stable,0.779,55.8,2026-09-09 22:04:11.459
350,ST-09,leak_detector,normal,0.984,41.5,2026-09-09 22:04:11.487
351,ST-02,pressure_drop_predictor,stable,0.631,58.0,2026-09-09 22:04:11.513
352,ST-05,leak_detector,normal,0.921,37.4,2026-09-09 22:04:11.539
353,ST-03,demand_forecaster,2902,0.51,73.8,2026-09-09 22:04:11.565
354,ST-09,leak_detector,normal,0.875,32.0,2026-09-09 22:04:11.592
355,ST-09,leak_detector,normal,0.791,31.1,2026-09-09 22:04:11.618
356,ST-06,demand_forecaster,4561,0.826,78.1,2026-09-09 22:04:11.643
357,ST-05,pressure_drop_predictor,drop,0.941,32.3,2026-09-09 22:04:11.669
358,ST-07,demand_forecaster,1127,0.535,82.2,2026-09-09 22:04:11.694
359,ST-07,leak_detector,normal,0.781,38.1,2026-09-09 22:04:11.721
360,ST-01,demand_forecaster,230,0.609,94.3,2026-09-09 22:04:11.747
361,ST-09,leak_detector,normal,0.853,26.8,2026-09-09 22:04:11.772
362,ST-05,pressure_drop_predictor,drop,0.71,58.1,2026-09-09 22:04:11.799
363,ST-03,pressure_drop_predictor,stable,0.655,44.1,2026-09-09 22:04:11.825
364,ST-08,pressure_drop_predictor,drop,0.811,60.7,2026-09-09 22:04:11.850
365,ST-02,demand_forecaster,667,0.531,116.2,2026-09-09 22:04:11.876
366,ST-01,demand_forecaster,580,0.823,90.9,2026-09-09 22:04:11.901
367,ST-09,demand_forecaster,1513,0.58,74.8,2026-09-09 22:04:11.928
368,ST-05,demand_forecaster,1828,0.714,65.7,2026-09-09 22:04:11.953
369,ST-10,leak_detector,normal,0.912,38.4,2026-09-09 22:04:11.979
370,ST-06,pressure_drop_predictor,stable,0.797,45.6,2026-09-09 22:04:12.005
371,ST-07,pressure_drop_predictor,stable,0.72,35.1,2026-09-09 22:04:12.031
372,ST-06,leak_detector,normal,0.828,29.3,2026-09-09 22:04:12.058
373,ST-03,demand_forecaster,3934,0.598,75.5,2026-09-09 22:04:12.084
374,ST-08,leak_detector,normal,0.881,36.2,2026-09-09 22:04:12.110
375,ST-02,pressure_drop_predictor,drop,0.995,64.5,2026-09-09 22:04:12.136
376,ST-08,pressure_drop_predictor,drop,0.863,52.5,2026-09-09 22:04:12.161
377,ST-10,pressure_drop_predictor,stable,0.778,45.2,2026-09-09 22:04:12.187
378,ST-06,leak_detector,normal,0.855,44.4,2026-09-09 22:04:12.213
379,ST-03,pressure_drop_predictor,drop,0.783,56.0,2026-09-09 22:04:12.238
380,ST-09,demand_forecaster,2438,0.593,87.3,2026-09-09 22:04:12.265
381,ST-08,pressure_drop_predictor,drop,0.748,50.1,2026-09-09 22:04:12.290
382,ST-07,pressure_drop_predictor,drop,0.967,48.5,2026-09-09 22:04:12.317
384,ST-08,leak_detector,normal,0.926,40.4,2026-09-09 22:04:12.368
385,ST-06,pressure_drop_predictor,stable,0.709,59.8,2026-09-09 22:04:12.394
386,ST-09,leak_detector,normal,0.908,37.5,2026-09-09 22:04:12.419
387,ST-04,leak_detector,normal,0.899,41.6,2026-09-09 22:04:12.445
388,ST-03,pressure_drop_predictor,stable,0.806,58.7,2026-09-09 22:04:12.470
389,ST-03,demand_forecaster,151,0.667,70.7,2026-09-09 22:04:12.496
390,ST-06,leak_detector,normal,0.893,29.6,2026-09-09 22:04:12.522
391,ST-04,pressure_drop_predictor,drop,0.788,66.3,2026-09-09 22:04:12.547
392,ST-07,leak_detector,normal,0.921,41.3,2026-09-09 22:04:12.573
393,ST-10,leak_detector,normal,0.97,42.6,2026-09-09 22:04:12.599
394,ST-07,leak_detector,normal,0.94,31.4,2026-09-09 22:04:12.625
395,ST-02,demand_forecaster,202,0.74,56.5,2026-09-09 22:04:12.651
396,ST-02,pressure_drop_predictor,stable,0.831,54.9,2026-09-09 22:04:12.676
397,ST-01,demand_forecaster,1909,0.591,77.7,2026-09-09 22:04:12.702
398,ST-02,demand_forecaster,2416,0.899,97.8,2026-09-09 22:04:12.728
399,ST-04,leak_detector,normal,0.919,44.4,2026-09-09 22:04:12.753
400,ST-01,demand_forecaster,1517,0.681,101.5,2026-09-09 22:04:12.779
401,ST-05,pressure_drop_predictor,drop,0.771,46.6,2026-09-09 22:04:12.805
402,ST-06,pressure_drop_predictor,drop,0.805,57.3,2026-09-09 22:04:12.831
403,ST-05,pressure_drop_predictor,stable,0.974,56.8,2026-09-09 22:04:12.857
404,ST-03,leak_detector,normal,0.899,37.8,2026-09-09 22:04:12.883
405,ST-09,leak_detector,normal,0.93,35.3,2026-09-09 22:04:12.909
406,ST-03,leak_detector,normal,0.832,36.3,2026-09-09 22:04:12.934
408,ST-03,demand_forecaster,1315,0.563,64.8,2026-09-09 22:04:12.986
409,ST-01,leak_detector,normal,0.953,27.5,2026-09-09 22:04:13.012
410,ST-09,leak_detector,normal,0.776,28.1,2026-09-09 22:04:13.038
411,ST-07,pressure_drop_predictor,stable,0.773,51.9,2026-09-09 22:04:13.064
412,ST-04,pressure_drop_predictor,drop,0.714,74.2,2026-09-09 22:04:13.090
413,ST-08,leak_detector,normal,1,40.1,2026-09-09 22:04:13.115
414,ST-01,pressure_drop_predictor,stable,0.664,53.2,2026-09-09 22:04:13.141
415,ST-04,pressure_drop_predictor,drop,0.763,53.1,2026-09-09 22:04:13.167
416,ST-03,demand_forecaster,532,0.719,84.3,2026-09-09 22:04:13.193
417,ST-02,leak_detector,normal,0.878,41.1,2026-09-09 22:04:13.219
418,ST-09,leak_detector,normal,0.83,52.8,2026-09-09 22:04:13.268
419,ST-10,leak_detector,normal,0.81,25.5,2026-09-09 22:04:13.313
420,ST-03,leak_detector,normal,0.876,23.8,2026-09-09 22:04:13.344
421,ST-08,pressure_drop_predictor,stable,0.735,50.5,2026-09-09 22:04:13.377
422,ST-03,pressure_drop_predictor,stable,0.722,63.2,2026-09-09 22:04:13.403
423,ST-08,demand_forecaster,2787,0.55,80.8,2026-09-09 22:04:13.429
424,ST-01,pressure_drop_predictor,stable,0.79,61.7,2026-09-09 22:04:13.455
425,ST-08,pressure_drop_predictor,drop,0.891,49.8,2026-09-09 22:04:13.481
426,ST-01,demand_forecaster,4278,0.669,92.5,2026-09-09 22:04:13.507
427,ST-04,pressure_drop_predictor,drop,0.699,62.5,2026-09-09 22:04:13.533
428,ST-02,pressure_drop_predictor,drop,0.661,37.6,2026-09-09 22:04:13.559
429,ST-04,pressure_drop_predictor,drop,0.786,47.0,2026-09-09 22:04:13.585
430,ST-04,leak_detector,normal,0.85,31.2,2026-09-09 22:04:13.611
431,ST-02,leak_detector,normal,0.835,32.1,2026-09-09 22:04:13.637
432,ST-01,demand_forecaster,4791,0.562,85.4,2026-09-09 22:04:13.662
433,ST-09,leak_detector,normal,0.996,22.3,2026-09-09 22:04:13.689
434,ST-04,leak_detector,normal,0.904,31.1,2026-09-09 22:04:13.715
435,ST-10,demand_forecaster,4259,0.648,119.2,2026-09-09 22:04:13.741
436,ST-04,pressure_drop_predictor,drop,0.701,48.2,2026-09-09 22:04:13.766
437,ST-05,pressure_drop_predictor,stable,0.908,42.8,2026-09-09 22:04:13.792
438,ST-06,leak_detector,normal,0.91,53.5,2026-09-09 22:04:13.818
439,ST-10,leak_detector,normal,0.941,29.8,2026-09-09 22:04:13.845
440,ST-06,pressure_drop_predictor,stable,0.732,36.6,2026-09-09 22:04:13.871
441,ST-05,leak_detector,normal,0.848,49.4,2026-09-09 22:04:13.897
442,ST-03,demand_forecaster,697,0.766,52.3,2026-09-09 22:04:13.922
443,ST-07,pressure_drop_predictor,stable,0.844,43.6,2026-09-09 22:04:13.948
444,ST-09,pressure_drop_predictor,stable,0.585,61.9,2026-09-09 22:04:13.973
445,ST-10,leak_detector,normal,0.775,51.6,2026-09-09 22:04:13.999
446,ST-03,leak_detector,normal,0.987,46.7,2026-09-09 22:04:14.025
447,ST-10,demand_forecaster,1799,0.479,86.7,2026-09-09 22:04:14.051
448,ST-06,pressure_drop_predictor,drop,0.838,61.6,2026-09-09 22:04:14.077
449,ST-05,pressure_drop_predictor,stable,0.881,75.7,2026-09-09 22:04:14.103
450,ST-10,demand_forecaster,3403,0.667,70.0,2026-09-09 22:04:14.129
451,ST-02,pressure_drop_predictor,stable,0.846,52.5,2026-09-09 22:04:14.156
452,ST-10,leak_detector,normal,0.791,42.5,2026-09-09 22:04:14.181
453,ST-02,pressure_drop_predictor,drop,0.809,49.3,2026-09-09 22:04:14.207
454,ST-01,leak_detector,normal,0.836,36.4,2026-09-09 22:04:14.232
455,ST-07,leak_detector,normal,0.831,30.7,2026-09-09 22:04:14.258
456,ST-06,leak_detector,normal,0.843,30.8,2026-09-09 22:04:14.284
457,ST-03,leak_detector,normal,0.811,30.8,2026-09-09 22:04:14.336
458,ST-10,demand_forecaster,1587,0.561,74.9,2026-09-09 22:04:14.362
459,ST-02,leak_detector,normal,0.856,44.5,2026-09-09 22:04:14.388
460,ST-07,demand_forecaster,1957,0.672,90.8,2026-09-09 22:04:14.413
461,ST-09,demand_forecaster,1148,0.892,65.2,2026-09-09 22:04:14.439
462,ST-07,pressure_drop_predictor,drop,0.86,51.1,2026-09-09 22:04:14.491
464,ST-05,leak_detector,normal,0.886,41.4,2026-09-09 22:04:14.574
465,ST-02,leak_detector,normal,0.864,44.2,2026-09-09 22:04:14.600
466,ST-08,pressure_drop_predictor,drop,0.851,38.3,2026-09-09 22:04:14.626
467,ST-08,pressure_drop_predictor,drop,0.954,57.4,2026-09-09 22:04:14.652
468,ST-04,pressure_drop_predictor,stable,0.852,63.8,2026-09-09 22:04:14.678
469,ST-10,pressure_drop_predictor,drop,0.854,49.8,2026-09-09 22:04:14.703
470,ST-02,demand_forecaster,4148,0.687,77.2,2026-09-09 22:04:14.729
471,ST-05,leak_detector,leak,0.868,36.5,2026-09-09 22:04:14.755
472,ST-05,demand_forecaster,4854,0.659,66.1,2026-09-09 22:04:14.781
473,ST-02,leak_detector,normal,0.729,29.4,2026-09-09 22:04:14.807
474,ST-04,pressure_drop_predictor,drop,0.805,56.4,2026-09-09 22:04:14.833
475,ST-09,leak_detector,normal,0.892,35.3,2026-09-09 22:04:14.860
476,ST-04,pressure_drop_predictor,drop,0.887,60.4,2026-09-09 22:04:14.886
477,ST-09,pressure_drop_predictor,stable,0.709,61.9,2026-09-09 22:04:14.913
478,ST-04,demand_forecaster,767,0.787,51.3,2026-09-09 22:04:14.938
479,ST-08,leak_detector,normal,0.87,31.5,2026-09-09 22:04:14.964
480,ST-04,demand_forecaster,4696,0.511,86.8,2026-09-09 22:04:14.989
481,ST-09,demand_forecaster,4444,0.727,81.5,2026-09-09 22:04:15.016
482,ST-07,pressure_drop_predictor,drop,0.854,63.5,2026-09-09 22:04:15.042
483,ST-01,demand_forecaster,2554,0.671,92.5,2026-09-09 22:04:15.068
484,ST-08,leak_detector,normal,0.873,34.3,2026-09-09 22:04:15.094
485,ST-01,demand_forecaster,4901,0.853,79.5,2026-09-09 22:04:15.120
486,ST-03,leak_detector,normal,0.91,34.1,2026-09-09 22:04:15.147
487,ST-04,leak_detector,normal,0.914,38.3,2026-09-09 22:04:15.173
488,ST-02,demand_forecaster,1329,0.664,83.4,2026-09-09 22:04:15.198
489,ST-06,pressure_drop_predictor,drop,0.865,44.8,2026-09-09 22:04:15.225
490,ST-09,demand_forecaster,582,0.54,70.6,2026-09-09 22:04:15.251
491,ST-05,leak_detector,normal,0.942,28.3,2026-09-09 22:04:15.276
492,ST-09,demand_forecaster,2501,0.647,63.9,2026-09-09 22:04:15.302
493,ST-02,pressure_drop_predictor,stable,0.784,31.2,2026-09-09 22:04:15.329
494,ST-03,demand_forecaster,4590,0.589,93.0,2026-09-09 22:04:15.381
495,ST-10,demand_forecaster,2804,0.813,95.3,2026-09-09 22:04:15.407
496,ST-02,leak_detector,normal,1,45.2,2026-09-09 22:04:15.433
497,ST-01,leak_detector,normal,0.854,35.3,2026-09-09 22:04:15.459
498,ST-09,demand_forecaster,233,0.685,65.9,2026-09-09 22:04:15.485
499,ST-02,leak_detector,normal,0.763,41.5,2026-09-09 22:04:15.512
500,ST-09,leak_detector,normal,0.934,42.5,2026-09-09 22:04:15.538
501,ST-02,pressure_drop_predictor,drop,0.933,64.2,2026-09-09 22:04:15.563
502,ST-02,leak_detector,normal,0.887,32.5,2026-09-09 22:04:15.589
503,ST-02,demand_forecaster,303,0.472,60.1,2026-09-09 22:04:15.615
504,ST-07,demand_forecaster,3759,0.752,75.8,2026-09-09 22:04:15.641
505,ST-04,pressure_drop_predictor,stable,0.712,51.0,2026-09-09 22:04:15.666
506,ST-10,demand_forecaster,4055,0.85,86.9,2026-09-09 22:04:15.693
507,ST-04,pressure_drop_predictor,drop,0.668,52.5,2026-09-09 22:04:15.749
508,ST-01,demand_forecaster,261,0.632,77.0,2026-09-09 22:04:15.783
509,ST-10,leak_detector,normal,1,41.1,2026-09-09 22:04:15.809
510,ST-09,demand_forecaster,318,0.572,65.0,2026-09-09 22:04:15.835
511,ST-03,demand_forecaster,2747,0.635,58.0,2026-09-09 22:04:15.861
512,ST-03,leak_detector,normal,0.851,28.0,2026-09-09 22:04:15.887
513,ST-10,demand_forecaster,3114,0.539,80.0,2026-09-09 22:04:15.913
514,ST-01,pressure_drop_predictor,stable,0.754,57.9,2026-09-09 22:04:15.939
515,ST-09,demand_forecaster,2848,0.591,107.6,2026-09-09 22:04:15.965
516,ST-09,leak_detector,normal,0.871,40.0,2026-09-09 22:04:15.991
517,ST-08,pressure_drop_predictor,stable,0.749,43.4,2026-09-09 22:04:16.017
519,ST-06,demand_forecaster,4378,0.72,82.3,2026-09-09 22:04:16.069
520,ST-03,demand_forecaster,2612,0.748,84.1,2026-09-09 22:04:16.095
521,ST-10,leak_detector,normal,0.789,15.6,2026-09-09 22:04:16.121
522,ST-05,demand_forecaster,4758,0.665,68.2,2026-09-09 22:04:16.147
523,ST-02,demand_forecaster,3935,0.66,81.8,2026-09-09 22:04:16.173
524,ST-03,demand_forecaster,1515,0.627,98.8,2026-09-09 22:04:16.199
525,ST-10,leak_detector,normal,0.989,35.8,2026-09-09 22:04:16.225
526,ST-02,pressure_drop_predictor,drop,0.732,52.0,2026-09-09 22:04:16.251
527,ST-05,pressure_drop_predictor,stable,0.462,64.8,2026-09-09 22:04:16.277
528,ST-08,pressure_drop_predictor,drop,0.753,49.3,2026-09-09 22:04:16.303
529,ST-03,pressure_drop_predictor,drop,0.778,57.6,2026-09-09 22:04:16.329
530,ST-09,demand_forecaster,2416,0.714,102.3,2026-09-09 22:04:16.355
531,ST-03,pressure_drop_predictor,drop,0.81,48.6,2026-09-09 22:04:16.381
532,ST-05,leak_detector,normal,0.837,31.9,2026-09-09 22:04:16.408
533,ST-07,leak_detector,normal,0.845,32.4,2026-09-09 22:04:16.434
534,ST-10,demand_forecaster,1047,0.71,80.0,2026-09-09 22:04:16.459
535,ST-03,demand_forecaster,326,0.642,101.3,2026-09-09 22:04:16.485
536,ST-09,pressure_drop_predictor,drop,0.899,52.9,2026-09-09 22:04:16.511
537,ST-07,demand_forecaster,4342,0.86,68.4,2026-09-09 22:04:16.537
538,ST-02,demand_forecaster,2975,0.852,90.1,2026-09-09 22:04:16.563
539,ST-01,demand_forecaster,1550,0.762,88.3,2026-09-09 22:04:16.588
540,ST-08,demand_forecaster,1006,0.665,62.9,2026-09-09 22:04:16.615
541,ST-10,demand_forecaster,4155,0.627,76.0,2026-09-09 22:04:16.641
542,ST-01,pressure_drop_predictor,drop,0.787,63.6,2026-09-09 22:04:16.667
543,ST-10,leak_detector,normal,0.827,41.9,2026-09-09 22:04:16.693
544,ST-07,demand_forecaster,4974,0.822,95.5,2026-09-09 22:04:16.719
545,ST-06,pressure_drop_predictor,drop,0.752,51.1,2026-09-09 22:04:16.745
546,ST-10,demand_forecaster,1980,0.636,73.2,2026-09-09 22:04:16.771
547,ST-05,demand_forecaster,707,0.664,71.8,2026-09-09 22:04:16.797
548,ST-07,demand_forecaster,3199,0.72,59.6,2026-09-09 22:04:16.823
549,ST-09,pressure_drop_predictor,stable,0.782,51.3,2026-09-09 22:04:16.848
550,ST-07,pressure_drop_predictor,drop,0.902,55.3,2026-09-09 22:04:16.874
551,ST-03,leak_detector,normal,0.91,42.0,2026-09-09 22:04:16.900
552,ST-10,pressure_drop_predictor,drop,0.759,57.5,2026-09-09 22:04:16.927
553,ST-04,pressure_drop_predictor,drop,0.828,62.7,2026-09-09 22:04:16.953
554,ST-09,demand_forecaster,690,0.68,94.9,2026-09-09 22:04:16.979
555,ST-08,leak_detector,normal,0.919,47.8,2026-09-09 22:04:17.037
556,ST-01,pressure_drop_predictor,stable,0.882,56.8,2026-09-09 22:04:17.072
557,ST-08,leak_detector,normal,0.806,46.2,2026-09-09 22:04:17.099
558,ST-05,demand_forecaster,3435,0.721,77.5,2026-09-09 22:04:17.128
559,ST-08,pressure_drop_predictor,drop,0.843,55.4,2026-09-09 22:04:17.154
560,ST-07,leak_detector,normal,0.824,25.4,2026-09-09 22:04:17.180
561,ST-07,pressure_drop_predictor,drop,0.832,58.9,2026-09-09 22:04:17.206
562,ST-04,leak_detector,normal,0.799,32.2,2026-09-09 22:04:17.232
563,ST-06,pressure_drop_predictor,stable,0.798,29.7,2026-09-09 22:04:17.258
564,ST-04,demand_forecaster,1336,0.656,42.7,2026-09-09 22:04:17.284
565,ST-06,leak_detector,leak,0.89,39.5,2026-09-09 22:04:17.310
566,ST-09,pressure_drop_predictor,stable,0.875,60.2,2026-09-09 22:04:17.335
568,ST-02,leak_detector,normal,0.938,37.7,2026-09-09 22:04:17.387
569,ST-01,leak_detector,normal,0.843,38.0,2026-09-09 22:04:17.413
570,ST-06,demand_forecaster,403,0.658,81.9,2026-09-09 22:04:17.439
571,ST-03,demand_forecaster,4590,0.42,107.7,2026-09-09 22:04:17.464
572,ST-08,leak_detector,normal,0.904,28.9,2026-09-09 22:04:17.490
573,ST-02,leak_detector,normal,0.843,32.5,2026-09-09 22:04:17.516
574,ST-02,demand_forecaster,1832,0.707,88.3,2026-09-09 22:04:17.542
575,ST-03,leak_detector,leak,0.878,28.4,2026-09-09 22:04:17.568
576,ST-09,demand_forecaster,3082,0.615,75.9,2026-09-09 22:04:17.594
577,ST-05,leak_detector,normal,0.789,41.2,2026-09-09 22:04:17.619
578,ST-10,pressure_drop_predictor,drop,0.948,56.3,2026-09-09 22:04:17.645
579,ST-02,pressure_drop_predictor,drop,0.8,46.3,2026-09-09 22:04:17.670
580,ST-08,pressure_drop_predictor,drop,0.969,66.5,2026-09-09 22:04:17.696
581,ST-06,pressure_drop_predictor,drop,1,62.9,2026-09-09 22:04:17.723
582,ST-06,leak_detector,normal,0.877,35.9,2026-09-09 22:04:17.748
583,ST-04,leak_detector,normal,0.916,30.7,2026-09-09 22:04:17.774
584,ST-04,pressure_drop_predictor,stable,0.717,56.0,2026-09-09 22:04:17.800
585,ST-06,demand_forecaster,29,0.627,85.4,2026-09-09 22:04:17.826
586,ST-04,leak_detector,normal,0.931,39.8,2026-09-09 22:04:17.852
587,ST-09,leak_detector,normal,0.929,37.0,2026-09-09 22:04:17.878
588,ST-07,pressure_drop_predictor,drop,0.839,32.3,2026-09-09 22:04:17.904
589,ST-01,leak_detector,normal,0.904,31.0,2026-09-09 22:04:17.930
590,ST-01,leak_detector,normal,0.845,40.1,2026-09-09 22:04:17.956
591,ST-06,demand_forecaster,4879,0.744,76.9,2026-09-09 22:04:17.983
592,ST-03,pressure_drop_predictor,drop,0.83,44.1,2026-09-09 22:04:18.009
593,ST-09,demand_forecaster,4913,0.873,94.9,2026-09-09 22:04:18.034
594,ST-02,leak_detector,normal,0.787,33.4,2026-09-09 22:04:18.061
595,ST-06,leak_detector,normal,0.883,33.7,2026-09-09 22:04:18.087
596,ST-09,leak_detector,normal,0.919,29.9,2026-09-09 22:04:18.112
597,ST-02,leak_detector,leak,1,39.5,2026-09-09 22:04:18.138
598,ST-08,pressure_drop_predictor,stable,0.901,62.3,2026-09-09 22:04:18.163
599,ST-07,pressure_drop_predictor,stable,0.74,62.0,2026-09-09 22:04:18.188
600,ST-01,demand_forecaster,421,0.669,97.1,2026-09-09 22:04:18.214
601,ST-03,pressure_drop_predictor,stable,0.853,54.8,2026-09-09 22:04:18.240
602,ST-01,pressure_drop_predictor,stable,0.726,56.8,2026-09-09 22:04:18.266
603,ST-08,leak_detector,normal,0.814,43.3,2026-09-09 22:04:18.302
604,ST-02,pressure_drop_predictor,drop,0.874,40.2,2026-09-09 22:04:18.338
605,ST-05,pressure_drop_predictor,drop,0.788,70.5,2026-09-09 22:04:18.364
606,ST-02,pressure_drop_predictor,stable,0.874,62.4,2026-09-09 22:04:18.390
607,ST-08,demand_forecaster,3305,0.735,89.4,2026-09-09 22:04:18.416
608,ST-04,pressure_drop_predictor,stable,0.756,49.5,2026-09-09 22:04:18.442
609,ST-09,pressure_drop_predictor,stable,0.898,60.6,2026-09-09 22:04:18.468
610,ST-07,pressure_drop_predictor,stable,0.878,46.0,2026-09-09 22:04:18.495
611,ST-03,demand_forecaster,3323,0.62,52.6,2026-09-09 22:04:18.521
612,ST-08,leak_detector,normal,0.813,35.9,2026-09-09 22:04:18.546
613,ST-05,leak_detector,normal,0.798,35.1,2026-09-09 22:04:18.572
614,ST-08,demand_forecaster,719,0.696,93.4,2026-09-09 22:04:18.598
615,ST-09,pressure_drop_predictor,stable,0.883,47.8,2026-09-09 22:04:18.623
616,ST-01,leak_detector,normal,0.841,30.4,2026-09-09 22:04:18.649
617,ST-02,leak_detector,normal,0.883,22.9,2026-09-09 22:04:18.676
618,ST-08,demand_forecaster,2008,0.883,79.9,2026-09-09 22:04:18.702
619,ST-02,pressure_drop_predictor,stable,0.859,49.2,2026-09-09 22:04:18.727
620,ST-06,leak_detector,normal,0.925,37.0,2026-09-09 22:04:18.753
621,ST-10,demand_forecaster,185,0.772,65.4,2026-09-09 22:04:18.779
622,ST-05,demand_forecaster,760,0.621,54.6,2026-09-09 22:04:18.804
623,ST-06,pressure_drop_predictor,stable,0.772,52.6,2026-09-09 22:04:18.831
624,ST-02,pressure_drop_predictor,drop,0.687,71.9,2026-09-09 22:04:18.857
625,ST-08,leak_detector,normal,0.855,28.1,2026-09-09 22:04:18.883
627,ST-10,leak_detector,normal,0.862,44.5,2026-09-09 22:04:18.936
628,ST-03,pressure_drop_predictor,drop,0.743,48.3,2026-09-09 22:04:18.962
629,ST-08,pressure_drop_predictor,stable,0.832,61.7,2026-09-09 22:04:18.988
630,ST-07,demand_forecaster,184,0.656,65.7,2026-09-09 22:04:19.014
631,ST-06,demand_forecaster,1034,0.662,95.0,2026-09-09 22:04:19.040
632,ST-06,pressure_drop_predictor,stable,0.671,66.6,2026-09-09 22:04:19.066
633,ST-04,demand_forecaster,2779,0.672,100.2,2026-09-09 22:04:19.093
634,ST-01,leak_detector,leak,0.873,33.6,2026-09-09 22:04:19.118
635,ST-04,demand_forecaster,4507,0.873,52.6,2026-09-09 22:04:19.144
636,ST-07,demand_forecaster,921,0.748,71.0,2026-09-09 22:04:19.170
637,ST-09,pressure_drop_predictor,drop,0.765,49.7,2026-09-09 22:04:19.196
638,ST-06,leak_detector,normal,0.934,37.3,2026-09-09 22:04:19.221
639,ST-10,leak_detector,normal,0.933,52.6,2026-09-09 22:04:19.247
640,ST-04,leak_detector,normal,0.916,39.3,2026-09-09 22:04:19.274
641,ST-07,demand_forecaster,1737,0.714,86.5,2026-09-09 22:04:19.300
642,ST-01,leak_detector,normal,0.926,29.7,2026-09-09 22:04:19.330
643,ST-05,leak_detector,normal,0.816,23.1,2026-09-09 22:04:19.364
644,ST-09,leak_detector,normal,0.816,29.8,2026-09-09 22:04:19.390
645,ST-05,pressure_drop_predictor,drop,0.832,48.0,2026-09-09 22:04:19.415
646,ST-05,leak_detector,normal,1,32.6,2026-09-09 22:04:19.441
647,ST-09,pressure_drop_predictor,drop,0.786,61.1,2026-09-09 22:04:19.467
648,ST-01,leak_detector,normal,0.765,32.7,2026-09-09 22:04:19.493
649,ST-06,leak_detector,normal,0.907,25.1,2026-09-09 22:04:19.519
650,ST-07,demand_forecaster,1289,0.587,93.2,2026-09-09 22:04:19.545
651,ST-02,demand_forecaster,1656,0.749,78.1,2026-09-09 22:04:19.572
652,ST-06,pressure_drop_predictor,stable,0.67,37.6,2026-09-09 22:04:19.637
653,ST-10,pressure_drop_predictor,stable,0.717,46.2,2026-09-09 22:04:19.666
654,ST-04,pressure_drop_predictor,stable,0.797,66.2,2026-09-09 22:04:19.697
655,ST-04,leak_detector,normal,0.859,38.4,2026-09-09 22:04:19.723
656,ST-10,leak_detector,normal,0.96,38.5,2026-09-09 22:04:19.749
657,ST-08,pressure_drop_predictor,stable,0.723,56.4,2026-09-09 22:04:19.775
658,ST-10,leak_detector,normal,0.877,41.8,2026-09-09 22:04:19.800
659,ST-03,pressure_drop_predictor,drop,0.746,47.7,2026-09-09 22:04:19.826
660,ST-04,demand_forecaster,1359,0.778,90.9,2026-09-09 22:04:19.851
661,ST-06,leak_detector,normal,0.847,41.5,2026-09-09 22:04:19.877
662,ST-06,pressure_drop_predictor,stable,0.813,50.3,2026-09-09 22:04:19.903
